Name,X,Y
ctg7180000067460_Component#_1,-1.063302576,1.430205029
ctg7180000067468_Component#_2,0.10884063,1.844907108
ctg7180000067471_Component#_1,-0.952248771,2.100140432
ctg7180000067511_Component#_1,-0.032345953,-5.400107303
ctg7180000067512_Component#_1,1.406991148,0.875641777
ctg7180000067526_Component#_2,-0.100128403,-5.400664203
ctg7180000067530_Component#_1,1.845654592,-0.128329862
ctg7180000067530_Component#_2,-1.667067893,1.356569063
ctg7180000067545_Component#_1,2.375454718,-6.060061997
ctg7180000067567_Component#_2,-1.617378329,1.353894706
ctg7180000067568_Component#_1,0.657905105,-5.378144987
ctg7180000067595_Component#_1,-1.64066624,1.529807248
ctg7180000067604_Component#_1,-1.676119225,1.465519414
ctg7180000067612_Component#_1,0.481918633,1.428219863
ctg7180000067635_Component#_1,1.936024934,-0.921029336
ctg7180000067642_Component#_1,0.591526495,1.571804596
ctg7180000067663_Component#_1,-0.133634499,1.31139338
ctg7180000067667_Component#_1,0.112474836,1.791601176
ctg7180000067710_Component#_1,-1.670673131,1.363407826
ctg7180000067739_Component#_2,0.331076789,1.808878289
ctg7180000067742_Component#_1,4.4717978,-13.0920735
ctg7180000067744_Component#_1,1.50064354,-5.627565222
ctg7180000067761_Component#_1,0.728825582,-0.20247143
ctg7180000067763_Component#_1,-1.663540455,1.525695453
ctg7180000067776_Component#_1,-1.674690652,1.374573246
ctg7180000067806_Component#_1,-1.577004883,1.736702906
ctg7180000067806_Component#_2,-1.640529801,1.354834358
ctg7180000067808_Component#_1,0.668379019,0.817999444
ctg7180000067868_Component#_2,2.657658463,-1.970298414
ctg7180000067872_Component#_1,-1.474571244,1.79295923
ctg7180000067873_Component#_1,0.493975878,1.497294054
ctg7180000067904_Component#_1,0.170118127,1.693794357
ctg7180000067907_Component#_1,-0.662318256,1.856335699
ctg7180000067909_Component#_1,-0.27370252,1.962605768
ctg7180000067910_Component#_1,1.741221771,-0.498641391
ctg7180000067910_Component#_2,-0.952166365,1.742929875
ctg7180000067913_Component#_2,-0.010004115,1.239656791
ctg7180000067913_Component#_3,-1.171497364,2.001643433
ctg7180000067915_Component#_1,-1.051208963,2.022626032
ctg7180000067949_Component#_1,-0.578915316,2.09908485
ctg7180000067954_Component#_1,-1.679567504,1.411699708
ctg7180000067975_Component#_1,0.596758158,0.82694757
ctg7180000067979_Component#_1,-0.80825099,1.536235743
ctg7180000067983_Component#_1,-0.862834978,1.995812584
ctg7180000067984_Component#_1,-1.008284566,1.941127733
ctg7180000067989_Component#_1,-0.295410062,1.850260972
ctg7180000068008_Component#_1,1.706287221,-0.001936406
ctg7180000068022_Component#_1,4.842083096,-7.911457437
ctg7180000068022_Component#_2,-1.482203692,1.769657026
ctg7180000068032_Component#_1,-0.178061652,1.575678167
ctg7180000068033_Component#_1,-1.327487308,1.719486728
ctg7180000068036_Component#_1,-0.107432164,1.486791777
ctg7180000068036_Component#_2,1.466811073,0.010690327
ctg7180000068039_Component#_1,1.345992742,0.724696738
ctg7180000068077_Component#_1,6.656569331,-9.817249999
ctg7180000068081_Component#_1,-1.125286383,1.989116554
ctg7180000068088_Component#_2,1.378921482,0.769176921
ctg7180000068097_Component#_1,0.109449268,1.861760708
ctg7180000068131_Component#_1,-1.676580956,1.38213401
ctg7180000068139_Component#_2,0.496623252,1.603329051
ctg7180000068139_Component#_3,-0.093293214,-5.39543493
ctg7180000068143_Component#_1,1.414852459,0.858722226
ctg7180000068181_Component#_1,-0.179403557,1.525256955
ctg7180000068183_Component#_2,1.924007694,-0.357135683
ctg7180000068184_Component#_1,1.867575794,-1.023964388
ctg7180000068184_Component#_2,0.110409799,1.814771174
ctg7180000068190_Component#_1,1.357993508,0.776505471
ctg7180000068193_Component#_2,-0.952248771,2.100140432
ctg7180000068195_Component#_1,1.303038077,-5.635836732
ctg7180000068245_Component#_1,-1.496900804,1.747636758
ctg7180000068246_Component#_1,-0.017642354,-5.366382865
ctg7180000068250_Component#_2,0.909402533,-0.045299509
ctg7180000068254_Component#_1,1.634616857,-5.688448001
ctg7180000068306_Component#_1,1.319947516,0.71791382
ctg7180000068309_Component#_1,-0.837065796,2.064090899
ctg7180000068312_Component#_1,-1.637638189,1.347271239
ctg7180000068338_Component#_1,0.234874178,1.88511352
ctg7180000068364_Component#_1,0.174397753,1.914488151
ctg7180000068368_Component#_1,-0.570868852,2.095697978
ctg7180000068368_Component#_2,0.272299454,1.814603318
ctg7180000068400_Component#_1,0.11264609,1.744620196
