Name,X,Y
ctg7180000068400_Component#_1,-1.8105885,-15.370858
ctg7180000068404_Component#_1,-8.795576,0.31386793
ctg7180000068482_Component#_1,3.6381638,72.52625
ctg7180000068483_Component#_1,-26.634636,-1.9334458
ctg7180000068484_Component#_2,14.393196,1.4862484
ctg7180000068490_Component#_1,23.862896,6.585559
ctg7180000068503_Component#_1,27.160942,3.5887327
ctg7180000068511_Component#_1,9.819947,-0.88753754
ctg7180000068550_Component#_1,20.137123,6.582351
ctg7180000068637_Component#_1,3.7157457,71.48727
ctg7180000068644_Component#_1,-6.587807,-10.571028
ctg7180000068653_Component#_1,4.5778947,-5.4951806
ctg7180000068703_Component#_1,-28.015469,7.5597677
ctg7180000068726_Component#_1,-27.363773,5.353365
ctg7180000068756_Component#_2,-25.155487,3.2908654
ctg7180000068760_Component#_1,25.422272,0.8633551
ctg7180000068795_Component#_2,0.21199779,-5.464263
ctg7180000068814_Component#_1,14.283539,4.812619
ctg7180000068815_Component#_1,-31.942242,5.3886676
ctg7180000068836_Component#_1,24.184038,7.640264
ctg7180000068886_Component#_1,36.578888,7.691142
ctg7180000068903_Component#_1,3.6904705,73.36329
ctg7180000068907_Component#_1,29.151634,6.7028184
ctg7180000068934_Component#_1,-3.4756732,-12.727301
ctg7180000068981_Component#_1,1.7104893,72.33086
ctg7180000068989_Component#_1,3.1182566,74.75334
ctg7180000068991_Component#_1,26.16707,6.485399
ctg7180000069024_Component#_1,13.735097,5.019847
ctg7180000069072_Component#_1,27.179771,6.188216
ctg7180000069083_Component#_1,-0.08554267,-1.1114085
ctg7180000069083_Component#_2,19.101288,-1.8467358
ctg7180000069099_Component#_1,29.803516,7.899726
ctg7180000069102_Component#_1,-3.6643257,-1.9653593
ctg7180000069149_Component#_1,20.763304,-1.3431492
ctg7180000069179_Component#_1,-4.2068195,-9.008118
ctg7180000069189_Component#_1,15.770383,5.5196605
ctg7180000069200_Component#_1,0.21510306,64.75841
ctg7180000069200_Component#_2,-1.5585454,69.96564
ctg7180000069209_Component#_1,31.631386,7.5366583
ctg7180000069209_Component#_2,2.500725,2.8461423
ctg7180000069213_Component#_1,0.7909405,73.67058
ctg7180000069233_Component#_2,21.60226,-4.533972
ctg7180000069295_Component#_1,-35.1398,7.1870165
ctg7180000069298_Component#_1,-2.0933754,-2.8594313
ctg7180000069305_Component#_1,-0.7008799,71.98732
ctg7180000069312_Component#_1,5.65052,-5.930107
ctg7180000069312_Component#_2,26.31732,0.936315
ctg7180000069384_Component#_1,35.982002,11.152271
ctg7180000069426_Component#_1,29.633783,5.4160156
ctg7180000069493_Component#_1,25.701769,1.544921
ctg7180000069538_Component#_1,-27.011095,-3.833946
ctg7180000069617_Component#_1,26.524183,4.1190996
ctg7180000069647_Component#_1,32.392212,7.6185594
ctg7180000069657_Component#_1,-23.324959,-0.008415509
ctg7180000069681_Component#_1,-3.5639095,-13.363985
ctg7180000069686_Component#_1,15.404267,0.64455426
ctg7180000069692_Component#_1,5.119044,-0.23342371
ctg7180000069734_Component#_1,14.623819,3.6369047
ctg7180000069829_Component#_1,0.21286741,-5.462701
ctg7180000069834_Component#_1,-3.148474,-9.462004
ctg7180000069834_Component#_2,1.2108136,74.751785
ctg7180000069839_Component#_1,23.967344,-2.0311115
ctg7180000069839_Component#_2,4.6475706,72.68686
ctg7180000069854_Component#_1,-33.58879,7.614917
ctg7180000069870_Component#_2,12.716665,8.372662
ctg7180000069908_Component#_1,-2.4981387,-15.717511
ctg7180000069909_Component#_1,-0.000633769,0.6273063
ctg7180000069936_Component#_2,31.795288,10.272421
ctg7180000069976_Component#_1,34.796024,9.754676
ctg7180000069995_Component#_1,9.621811,-4.4348645
ctg7180000069999_Component#_3,-5.8847947,-11.6289425
ctg7180000070020_Component#_1,-1.1987358,-2.176818
ctg7180000070021_Component#_1,-2.95189,73.14924
ctg7180000070024_Component#_2,21.722502,3.7469554
ctg7180000070106_Component#_1,-11.088721,-4.2615395
ctg7180000070113_Component#_1,-6.4738016,73.39428
ctg7180000070198_Component#_1,-10.954185,0.25735623
ctg7180000070214_Component#_1,-0.05226617,-1.374078
ctg7180000070333_Component#_1,23.253143,2.3556933
ctg7180000070346_Component#_1,35.71271,7.5815725
ctg7180000070351_Component#_1,38.563976,10.922497
ctg7180000070365_Component#_1,4.6745605,-3.7742934
ctg7180000070389_Component#_2,21.108335,0.2814169
ctg7180000070389_Component#_3,7.027572,2.2677271
ctg7180000070390_Component#_1,16.358852,6.3014097
ctg7180000070527_Component#_1,6.950014,-5.304216
ctg7180000070530_Component#_1,-1.9198418,70.916756
ctg7180000070555_Component#_1,27.20025,7.14673
ctg7180000070709_Component#_1,6.5557365,-5.319145
ctg7180000070727_Component#_1,-25.99918,-3.5290878
ctg7180000070742_Component#_1,16.072126,1.7978603
ctg7180000070744_Component#_1,-28.598246,4.6492624
ctg7180000070753_Component#_1,3.1551602,72.87023
ctg7180000070766_Component#_1,2.2090676,0.6500837
ctg7180000070916_Component#_1,24.94417,3.3180187
ctg7180000070919_Component#_1,0.7644355,72.202965
ctg7180000070935_Component#_1,-3.1528451,-11.883266
ctg7180000070966_Component#_1,33.522278,8.229708
ctg7180000071125_Component#_1,18.999743,-1.504172
ctg7180000071167_Component#_1,14.833483,-0.39896053
ctg7180000071194_Component#_1,-22.678543,-0.25732026
ctg7180000071212_Component#_1,2.34435,1.8715533
ctg7180000071373_Component#_1,39.202614,11.584569
ctg7180000071378_Component#_1,-0.8793664,64.57793
ctg7180000071662_Component#_1,7.5903277,2.1198516
ctg7180000071665_Component#_1,-22.549158,0.6153208
ctg7180000071669_Component#_1,-31.082912,6.3540764
ctg7180000071677_Component#_1,37.9344,10.300581
ctg7180000071690_Component#_1,31.403864,9.988323
ctg7180000071703_Component#_1,28.651274,2.262357
ctg7180000071715_Component#_3,-24.285986,2.261781
ctg7180000071868_Component#_1,-28.512255,1.7491325
ctg7180000072035_Component#_1,15.678362,-2.266711
ctg7180000072041_Component#_1,-27.815788,2.315494
ctg7180000072286_Component#_1,-27.99735,-2.708217
ctg7180000072298_Component#_1,12.210024,2.3758667
ctg7180000072308_Component#_1,-10.00744,-4.8495927
ctg7180000072338_Component#_1,-4.107004,69.7
ctg7180000072368_Component#_1,26.167925,-0.05781162
ctg7180000072371_Component#_1,-31.658342,7.5551214
ctg7180000072665_Component#_1,-5.632919,-12.609101
ctg7180000072762_Component#_1,15.242421,-2.5212638
ctg7180000072883_Component#_1,15.415276,-2.1656651
ctg7180000072976_Component#_1,-22.381895,2.4560955
ctg7180000072999_Component#_1,24.495953,1.824622
ctg7180000073073_Component#_1,37.92509,11.17302
ctg7180000073115_Component#_1,-1.9270326,-14.638174
ctg7180000073418_Component#_1,-0.7673398,64.73942
ctg7180000073428_Component#_1,12.78534,-3.2254443
ctg7180000073826_Component#_1,1.1359471,71.36626
ctg7180000073862_Component#_1,-10.95814,-4.5565705
ctg7180000073882_Component#_1,36.58553,10.663593
ctg7180000073899_Component#_1,13.397176,8.3085165
ctg7180000073919_Component#_1,2.6319633,72.96289
ctg7180000073920_Component#_1,-28.512398,1.7490911
ctg7180000074274_Component#_1,22.409927,-2.586188
ctg7180000074875_Component#_1,-34.78604,8.003475
ctg7180000075055_Component#_1,12.783069,-3.2215846
ctg7180000075440_Component#_1,-30.335924,3.2089071
ctg7180000075608_Component#_1,21.889294,7.060911
ctg7180000075682_Component#_1,-28.705051,4.3537045
ctg7180000076124_Component#_1,8.807913,-1.7927059
ctg7180000076182_Component#_1,37.16801,10.077117
ctg7180000077166_Component#_1,11.972861,3.480752
ctg7180000087162_Component#_1,30.314274,0.33469588
ctg7180000087162_Component#_2,23.88419,6.505074
ctg7180000087225_Component#_1,-26.276247,-4.2786474
ctg7180000087287_Component#_1,-6.1402125,-0.9387917
ctg7180000087289_Component#_1,24.495785,1.8245821
ctg7180000087445_Component#_2,-0.9748676,-3.3245642
ctg7180000087445_Component#_4,13.324565,8.312462
ctg7180000087484_Component#_1,-0.91600204,63.148094
ctg7180000087484_Component#_2,21.621565,5.6973577
ctg7180000087496_Component#_1,-10.536074,-1.769171
ctg7180000087496_Component#_2,37.23724,11.009285
ctg7180000087525_Component#_2,28.362154,4.7359343
ctg7180000087571_Component#_1,15.49551,-2.6509173
ctg7180000087584_Component#_1,-27.06716,-3.0161304
ctg7180000087617_Component#_1,2.4174533,-2.1139164
ctg7180000087632_Component#_1,-0.67595303,63.165833
ctg7180000087640_Component#_1,28.385754,7.1031833
ctg7180000087644_Component#_1,9.75259,4.5254846
ctg7180000087648_Component#_1,9.621757,-4.434727
ctg7180000087649_Component#_1,-7.4727516,-7.3943615
ctg7180000087668_Component#_1,0.2127874,64.771866
ctg7180000087671_Component#_1,39.097065,9.521669
ctg7180000087687_Component#_1,-7.3289785,70.871864
ctg7180000087687_Component#_2,-32.275448,5.258569
ctg7180000087758_Component#_1,12.376575,0.5180962
ctg7180000087760_Component#_1,4.6033974,5.225546
ctg7180000087763_Component#_1,3.2164376,-5.5184183
ctg7180000087786_Component#_1,-0.873068,64.166756
ctg7180000087786_Component#_2,39.82272,11.153665
ctg7180000087804_Component#_1,-4.0299706,-13.876322
ctg7180000087805_Component#_1,-4.6022553,-11.751383
ctg7180000087813_Component#_1,-3.631874,72.57771
ctg7180000087814_Component#_1,14.603913,5.6274114
ctg7180000087862_Component#_1,-28.71769,7.142231
ctg7180000087863_Component#_1,-1.2059478,69.873985
ctg7180000087870_Component#_1,-1.1761905,69.850716
ctg7180000087871_Component#_1,-4.3696785,70.54124
ctg7180000087874_Component#_1,34.129562,8.3564005
ctg7180000087901_Component#_1,-7.53865,-0.14473152
ctg7180000087904_Component#_1,6.3508205,2.0310946
ctg7180000087953_Component#_1,-11.648703,-1.5319557
ctg7180000087988_Component#_1,12.786331,-3.2267642
ctg7180000087995_Component#_1,-21.89004,1.2348914
ctg7180000088048_Component#_1,-32.231094,7.7149444
ctg7180000088096_Component#_1,-9.068744,3.1654718
ctg7180000088108_Component#_1,14.102407,8.290381
ctg7180000088165_Component#_1,36.77942,11.613042
ctg7180000088193_Component#_1,-2.5418148,73.43959
ctg7180000088231_Component#_2,-0.22116281,71.62818
ctg7180000088272_Component#_1,2.183803,74.22304
ctg7180000088285_Component#_1,-1.4523445,72.7505
ctg7180000088381_Component#_1,25.814259,7.8161807
ctg7180000088414_Component#_1,28.65129,2.2622023
ctg7180000088423_Component#_2,-7.7790627,71.57601
ctg7180000088524_Component#_1,20.578321,-2.4780638
ctg7180000088550_Component#_1,14.290342,0.663395
ctg7180000088578_Component#_1,-1.1490972,73.051254
ctg7180000088585_Component#_1,-6.327084,-10.7320175
ctg7180000088741_Component#_1,8.279286,1.0932206
ctg7180000088754_Component#_1,1.8716755,73.65107
ctg7180000088761_Component#_1,-6.2154865,-4.2376075
ctg7180000088809_Component#_1,28.129082,6.1131315
ctg7180000088908_Component#_1,25.691196,-1.0559515
ctg7180000088927_Component#_1,0.22703235,70.69372
ctg7180000088928_Component#_1,-21.679562,-3.3078868
ctg7180000088986_Component#_1,-34.472958,6.8636117
ctg7180000089076_Component#_1,7.3853726,-0.23434173
ctg7180000089086_Component#_1,18.913128,-3.1276405
ctg7180000089170_Component#_2,9.197549,1.9656168
ctg7180000089241_Component#_1,3.8123384,1.2276843
ctg7180000089248_Component#_1,-22.990742,-3.5806782
ctg7180000089251_Component#_1,36.422813,9.794647
ctg7180000089277_Component#_1,-3.4117463,-7.598555
ctg7180000089393_Component#_2,5.3087654,1.1712698
ctg7180000089500_Component#_1,15.770435,5.5197144
ctg7180000089549_Component#_1,29.728266,3.0853345
ctg7180000089606_Component#_1,-10.641407,-1.6731914
ctg7180000089609_Component#_1,5.6485844,-3.2052433
ctg7180000089673_Component#_1,-25.150175,1.6235375
ctg7180000089679_Component#_1,24.834768,2.9748597
ctg7180000089708_Component#_1,-31.52129,6.1115665
ctg7180000089792_Component#_1,-34.28139,8.310232
ctg7180000089830_Component#_1,-23.727468,-3.3984683
ctg7180000089892_Component#_1,23.97068,0.52219117
ctg7180000089929_Component#_1,-32.831654,6.4902153
ctg7180000090069_Component#_1,30.15263,0.35725033
ctg7180000090408_Component#_1,-4.6398134,68.83623
ctg7180000090576_Component#_1,-34.399982,7.8873463
ctg7180000090601_Component#_1,8.612289,-1.7123514
ctg7180000090610_Component#_1,27.224659,8.124323
ctg7180000090617_Component#_1,-29.769505,3.9094677
ctg7180000090901_Component#_1,-34.658035,6.622331
ctg7180000090947_Component#_1,32.46699,10.360337
ctg7180000090954_Component#_1,-4.242057,71.42733
ctg7180000091292_Component#_1,35.197617,10.501862
ctg7180000091513_Component#_1,9.640874,2.0179799
ctg7180000091864_Component#_1,17.460918,3.6600478
ctg7180000091874_Component#_1,-27.813385,5.9843974
ctg7180000091912_Component#_1,24.910587,0.33566314
ctg7180000092245_Component#_1,5.7061033,-5.293504
ctg7180000092257_Component#_1,-3.7990768,-7.442392
deg7180000033965_Component#_1,10.541583,-2.9209437
deg7180000034204_Component#_3,-30.33588,3.208885
deg7180000034427_Component#_2,1.3318768,70.96655
deg7180000039019_Component#_1,-8.127822,-6.874974
