Name,X,Y
ctg7180000068989_Component#_1,65.26971,16.10223
ctg7180000068991_Component#_1,7.7573333,-25.904795
ctg7180000069024_Component#_1,1.0780277,-17.342615
ctg7180000069072_Component#_1,8.82245,-26.302723
ctg7180000069083_Component#_1,-9.437254,-5.086825
ctg7180000069083_Component#_2,6.8155217,-14.312675
ctg7180000069099_Component#_1,9.642731,-29.31599
ctg7180000069102_Component#_1,-11.75,-4.2062545
ctg7180000069149_Component#_1,7.2151732,-15.665114
ctg7180000069179_Component#_1,-10.189568,6.021333
ctg7180000069189_Component#_1,-0.39182475,-18.42794
ctg7180000069200_Component#_1,-17.000162,21.196281
ctg7180000069200_Component#_2,60.52205,20.014568
ctg7180000069209_Component#_1,11.288147,-30.073713
ctg7180000069209_Component#_2,-10.613404,-8.460822
ctg7180000069213_Component#_1,63.630703,17.021782
ctg7180000069233_Component#_2,5.6528044,-17.6981
ctg7180000069295_Component#_1,-31.452982,26.902515
ctg7180000069298_Component#_1,-10.844949,-3.1614525
ctg7180000069305_Component#_1,61.703003,18.692764
ctg7180000069312_Component#_1,-2.4952624,-5.5266185
ctg7180000069312_Component#_2,12.2996025,-21.168877
ctg7180000069384_Component#_1,16.409513,-33.923798
ctg7180000069426_Component#_1,11.419336,-27.541357
ctg7180000069493_Component#_1,11.175309,-21.293827
ctg7180000069538_Component#_1,-27.25658,9.155099
ctg7180000069617_Component#_1,9.23785,-24.140228
ctg7180000069647_Component#_1,11.956326,-30.472313
ctg7180000069657_Component#_1,-26.767786,15.945532
ctg7180000069681_Component#_1,-5.9865437,8.106503
ctg7180000069686_Component#_1,1.8651309,-13.770377
ctg7180000069692_Component#_1,-6.6707587,-8.464112
ctg7180000069734_Component#_1,-0.14164245,-15.82724
ctg7180000069829_Component#_1,-7.5378737,-0.7089384
ctg7180000069834_Component#_1,-10.126514,7.189878
ctg7180000069834_Component#_2,63.47117,15.406902
ctg7180000069839_Component#_1,9.436883,-16.625526
ctg7180000069839_Component#_2,66.61074,14.93037
ctg7180000069854_Component#_1,-31.757267,25.226147
ctg7180000069870_Component#_2,1.5504395,-4.408069
ctg7180000069908_Component#_1,-2.8448813,7.6077905
ctg7180000069909_Component#_1,-11.341598,-6.502302
ctg7180000069936_Component#_2,14.682709,-27.46258
ctg7180000069976_Component#_1,14.488504,-32.947094
ctg7180000069995_Component#_1,-4.4080048,-2.4477844
ctg7180000069999_Component#_3,-7.0504475,5.230907
ctg7180000070020_Component#_1,-9.859386,-3.652398
ctg7180000070021_Component#_1,60.455658,15.832207
ctg7180000070024_Component#_2,5.9044366,-20.634298
ctg7180000070106_Component#_1,-17.15674,2.896272
ctg7180000070113_Component#_1,56.94094,21.024479
ctg7180000070198_Component#_1,-18.718744,0.15515393
ctg7180000070214_Component#_1,-9.353216,-5.0580945
ctg7180000070333_Component#_1,8.498064,-20.707787
ctg7180000070346_Component#_1,15.289846,-30.094181
ctg7180000070351_Component#_1,19.07082,-33.283318
ctg7180000070365_Component#_1,-5.1166077,-5.635541
ctg7180000070389_Component#_2,11.176751,-17.343948
ctg7180000070389_Component#_3,-5.7583146,-11.811803
ctg7180000070390_Component#_1,0.54353964,-19.27501
ctg7180000070527_Component#_1,-0.92567694,-5.205411
ctg7180000070530_Component#_1,59.88625,18.88165
ctg7180000070555_Component#_1,8.131289,-26.994513
ctg7180000070709_Component#_1,-1.481567,-5.300499
ctg7180000070727_Component#_1,-26.349684,9.1719265
ctg7180000070742_Component#_1,1.7616309,-15.084404
ctg7180000070744_Component#_1,-30.82991,19.498854
ctg7180000070753_Component#_1,66.486824,17.022701
ctg7180000070766_Component#_1,-9.493802,-6.8735156
ctg7180000070916_Component#_1,9.033108,-22.179266
ctg7180000070919_Component#_1,63.96541,19.120697
ctg7180000070935_Component#_1,-7.7222247,8.015195
ctg7180000070966_Component#_1,12.889848,-31.452854
ctg7180000071125_Component#_1,7.4386444,-14.206388
ctg7180000071167_Component#_1,2.0398378,-12.815999
ctg7180000071194_Component#_1,-26.638329,16.203362
ctg7180000071212_Component#_1,-9.780409,-8.068498
ctg7180000071373_Component#_1,19.212547,-32.124546
ctg7180000071378_Component#_1,-15.821085,20.356949
ctg7180000071662_Component#_1,-5.205969,-11.895418
ctg7180000071665_Component#_1,-26.01971,17.51648
ctg7180000071669_Component#_1,-32.623096,22.42786
ctg7180000071677_Component#_1,18.149054,-33.847984
ctg7180000071690_Component#_1,14.304173,-27.051178
ctg7180000071703_Component#_1,13.449871,-23.717155
ctg7180000071715_Component#_3,-28.122953,16.560265
ctg7180000071868_Component#_1,-31.691948,16.655735
ctg7180000072035_Component#_1,4.1013174,-11.3109865
ctg7180000072041_Component#_1,-30.870188,17.318514
ctg7180000072286_Component#_1,-28.037838,9.727741
ctg7180000072298_Component#_1,-0.83530354,-13.05727
ctg7180000072308_Component#_1,-16.276642,3.876948
ctg7180000072338_Component#_1,59.251316,16.803303
ctg7180000072368_Component#_1,11.305072,-22.126915
ctg7180000072371_Component#_1,-33.780704,24.379326
ctg7180000072665_Component#_1,-6.129094,5.981209
ctg7180000072762_Component#_1,3.8179786,-11.742563
ctg7180000072883_Component#_1,3.8008513,-11.368082
ctg7180000072976_Component#_1,-25.758127,14.881813
ctg7180000072999_Component#_1,10.029652,-20.850687
ctg7180000073073_Component#_1,18.294397,-33.117256
ctg7180000073115_Component#_1,-3.3447998,6.4669075
ctg7180000073418_Component#_1,-15.979456,20.305687
ctg7180000073428_Component#_1,2.3615804,-9.536418
ctg7180000073826_Component#_1,63.369267,18.163206
ctg7180000073862_Component#_1,-17.066334,3.149334
ctg7180000073882_Component#_1,16.6824,-33.15029
ctg7180000073899_Component#_1,2.2974496,-4.0386095
ctg7180000073919_Component#_1,65.76333,17.066475
ctg7180000073920_Component#_1,-31.693758,16.653769
ctg7180000074274_Component#_1,8.524145,-15.618493
ctg7180000074875_Component#_1,-30.894619,26.219147
ctg7180000075055_Component#_1,2.3899689,-9.542851
ctg7180000075440_Component#_1,-32.608074,18.86449
ctg7180000075608_Component#_1,4.331385,-23.761404
ctg7180000075682_Component#_1,-31.207045,19.839493
ctg7180000076124_Component#_1,-2.6838038,-8.87369
ctg7180000076182_Component#_1,17.017595,-32.504585
ctg7180000077166_Component#_1,-1.4363433,-13.576375
ctg7180000087162_Component#_1,11.876311,-24.820814
ctg7180000087162_Component#_2,5.702375,-24.165932
ctg7180000087225_Component#_1,-27.05325,9.681758
ctg7180000087287_Component#_1,-15.49583,1.0034612
ctg7180000087289_Component#_1,10.034229,-20.84817
ctg7180000087445_Component#_2,-9.239796,-2.8245823
ctg7180000087445_Component#_4,2.2436626,-4.0991125
ctg7180000087484_Component#_1,-15.848969,21.676674
ctg7180000087484_Component#_2,4.4280343,-22.147572
ctg7180000087496_Component#_1,-16.928726,0.3790263
ctg7180000087496_Component#_2,17.465824,-33.848686
ctg7180000087525_Component#_2,10.806112,-25.844976
ctg7180000087571_Component#_1,4.134413,-11.731258
ctg7180000087584_Component#_1,-27.174143,8.244095
ctg7180000087617_Component#_1,-6.4472213,-5.718328
ctg7180000087632_Component#_1,-15.905825,21.828016
ctg7180000087640_Component#_1,9.235079,-27.860584
ctg7180000087644_Component#_1,-3.0564117,-15.220435
ctg7180000087648_Component#_1,-4.4086475,-2.448929
ctg7180000087649_Component#_1,-10.83133,3.0336032
ctg7180000087668_Component#_1,-16.996492,21.188133
ctg7180000087671_Component#_1,18.20728,-31.33381
ctg7180000087687_Component#_1,55.183323,19.737988
ctg7180000087687_Component#_2,-33.81144,23.062038
ctg7180000087758_Component#_1,0.14899504,-11.908359
ctg7180000087760_Component#_1,7.9236684,-10.3155155
ctg7180000087763_Component#_1,-4.583178,-4.119971
ctg7180000087786_Component#_1,-15.91536,20.726355
ctg7180000087786_Component#_2,19.427343,-31.328129
ctg7180000087804_Component#_1,-5.3645167,7.9613414
ctg7180000087805_Component#_1,-6.8856335,6.6631083
ctg7180000087813_Component#_1,59.513535,15.698015
ctg7180000087814_Component#_1,0.3773022,-17.695808
ctg7180000087862_Component#_1,-30.428267,22.855598
ctg7180000087863_Component#_1,60.042828,20.051
ctg7180000087870_Component#_1,60.06551,20.046547
ctg7180000087871_Component#_1,58.232384,16.254509
ctg7180000087874_Component#_1,13.37903,-31.8485
ctg7180000087901_Component#_1,-16.24538,-1.8128853
ctg7180000087904_Component#_1,-6.234516,-11.111575
ctg7180000087953_Component#_1,-16.752441,-0.87573725
ctg7180000087988_Component#_1,2.4114728,-9.527411
ctg7180000087995_Component#_1,-25.234966,15.881088
ctg7180000088048_Component#_1,-33.34511,24.811815
ctg7180000088096_Component#_1,-16.29247,-3.2900848
ctg7180000088108_Component#_1,2.5718317,-3.101271
ctg7180000088165_Component#_1,17.362164,-33.047916
ctg7180000088193_Component#_1,60.82654,16.01897
ctg7180000088231_Component#_2,62.334515,19.107174
ctg7180000088272_Component#_1,64.30589,15.958904
ctg7180000088285_Component#_1,61.251083,17.608803
ctg7180000088381_Component#_1,6.6207066,-26.438538
ctg7180000088414_Component#_1,13.4510975,-23.718025
ctg7180000088423_Component#_2,55.63166,20.34814
ctg7180000088524_Component#_1,7.222222,-17.390974
ctg7180000088550_Component#_1,3.1455896,-13.6881485
ctg7180000088578_Component#_1,61.456467,17.439512
ctg7180000088585_Component#_1,-7.5208526,4.5601354
ctg7180000088741_Component#_1,-4.2925177,-10.834803
ctg7180000088754_Component#_1,64.469795,16.594995
ctg7180000088761_Component#_1,-12.735515,1.282991
ctg7180000088809_Component#_1,9.605078,-26.842844
ctg7180000088908_Component#_1,9.796348,-18.774359
ctg7180000088927_Component#_1,62.75057,19.7016
ctg7180000088928_Component#_1,-24.019697,13.514502
ctg7180000088986_Component#_1,-32.152348,26.883703
ctg7180000089076_Component#_1,-3.6385393,-10.142377
ctg7180000089086_Component#_1,5.7311873,-14.9478035
ctg7180000089170_Component#_2,-3.697565,-12.253823
ctg7180000089241_Component#_1,-7.937187,-9.898409
ctg7180000089248_Component#_1,-24.395407,11.161355
ctg7180000089251_Component#_1,15.941928,-33.547688
ctg7180000089277_Component#_1,-12.08043,6.367832
ctg7180000089393_Component#_2,-6.9621797,-9.77106
ctg7180000089500_Component#_1,-0.3925626,-18.428982
ctg7180000089549_Component#_1,13.818207,-25.262379
ctg7180000089606_Component#_1,-16.935863,0.30785754
ctg7180000089609_Component#_1,-4.8448505,-7.007785
ctg7180000089673_Component#_1,-28.361118,17.637747
ctg7180000089679_Component#_1,9.3297205,-21.91119
ctg7180000089708_Component#_1,-33.16935,22.476316
ctg7180000089792_Component#_1,-30.955338,25.645845
ctg7180000089830_Component#_1,-25.171356,10.553358
ctg7180000089892_Component#_1,11.276894,-19.574953
ctg7180000089929_Component#_1,-32.374928,23.906075
ctg7180000090069_Component#_1,11.939646,-23.844175
ctg7180000090408_Component#_1,58.65975,17.393152
ctg7180000090576_Component#_1,-31.224829,25.947205
ctg7180000090601_Component#_1,-2.9046047,-8.975102
ctg7180000090610_Component#_1,7.852462,-28.029337
ctg7180000090617_Component#_1,-32.38026,19.59804
ctg7180000090901_Component#_1,-32.033836,26.588425
ctg7180000090947_Component#_1,15.159603,-28.162352
ctg7180000090954_Component#_1,57.64689,15.745339
ctg7180000091292_Component#_1,15.420487,-32.788166
ctg7180000091513_Component#_1,-3.3062742,-12.353001
ctg7180000091864_Component#_1,2.4683986,-18.848194
ctg7180000091874_Component#_1,-30.067982,22.006868
ctg7180000091912_Component#_1,12.013145,-20.214918
ctg7180000092245_Component#_1,-2.3243625,-4.888371
ctg7180000092257_Component#_1,-12.190405,6.011314
deg7180000033965_Component#_1,-0.32962787,-8.32068
deg7180000034204_Component#_3,-32.61093,18.865633
deg7180000034427_Component#_2,63.556713,18.555035
deg7180000039019_Component#_1,-10.762851,2.1750255
