X,Y,Name
-0.05599407,2.3830645,g101_#1
-0.062493533,2.4837825,g101_#2
-0.9146503,1.4600968,g101_#3
-1.3225406,2.4168806,g101_#4
-0.06755991,2.5330212,g101_#5
-0.4764619,1.2376268,g101_#6
-0.068811715,2.5474038,g117_#1
-0.77181935,3.367267,g117_#2
1.1756467,2.4698262,g117_#3
-0.77181935,3.367267,g117_#4
1.1756467,2.4698262,g117_#5
1.1236414,2.9709532,g117_#6
-0.77181935,3.367267,g120_#1
0.56597006,3.477084,g120_#2
-0.77181935,3.367267,g120_#3
0.9018422,1.6345663,g120_#4
-0.77181935,3.367267,g120_#5
-0.6537068,1.2992069,g128_#1
0.56597006,3.477084,g128_#2
0.56597006,3.477084,g128_#3
-0.055993922,2.3830645,g128_#4
-0.060482636,2.4583771,g128_#5
0.28525138,-0.05182608,g137_#1
-0.055994883,2.3830662,g137_#2
-0.47646224,1.2376269,g137_#3
-0.055993665,2.3830655,g137_#4
-0.05599397,2.3830636,g137_#5
-0.055993833,2.3830657,g13_#1
-0.05599428,2.383067,g13_#2
-0.055994883,2.3830662,g13_#3
-0.055994593,2.383069,g13_#4
-0.05599366,2.3830645,g13_#5
-0.05599363,2.3830636,g13_#6
-0.055994168,2.3830636,g150_#1
-0.05599374,2.3830616,g150_#2
-0.9141505,1.459792,g150_#3
-0.0559946,2.3830683,g150_#4
-0.055994082,2.3830657,g150_#5
-0.3588911,1.2462609,g150_#6
-0.0020019736,2.622381,g161_#1
0.38639736,1.2915891,g161_#2
-0.061038308,2.4636235,g161_#3
0.285477,-0.052231595,g161_#4
0.5153144,1.356846,g161_#5
0.9018422,1.6345663,g168_#1
0.27910566,-0.008788068,g168_#2
-0.77181935,3.367267,g168_#3
1.1756467,2.4698262,g168_#4
1.1756467,2.4698262,g168_#5
0.9018422,1.6345663,g168_#6
-0.77181935,3.367267,g171_#1
-0.77181935,3.367267,g171_#2
0.56597006,3.477084,g171_#3
1.1756467,2.4698262,g171_#4
-0.77181935,3.367267,g171_#5
-0.77181935,3.367267,g171_#6
0.56597006,3.477084,g171_#7
-1.0662179,1.6326599,g172_#1
-1.3225406,2.4168806,g172_#2
1.1756467,2.4698262,g172_#3
-0.77181935,3.367267,g172_#4
0.56597006,3.477084,g173_#1
-0.77181935,3.367267,g173_#2
1.1756467,2.4698262,g173_#3
0.9018422,1.6345663,g173_#4
0.56597006,3.477084,g173_#5
0.56597006,3.477084,g173_#6
0.9018422,1.6345663,g175_#1
-1.3225406,2.4168806,g175_#2
0.08049376,2.653833,g175_#3
-0.8869869,1.5426944,g175_#4
0.08485344,2.6465492,g185_#1
-0.2300679,2.0875037,g185_#2
-0.06117045,2.461928,g185_#3
-0.0559946,2.3830683,g185_#4
-0.055994116,2.3830628,g185_#5
-0.05599425,2.3830616,g185_#6
-0.055993665,2.3830655,g215_#1
-0.05599457,2.383062,g215_#2
-1.2653303,1.9867337,g215_#3
0.2801674,-0.010827449,g215_#4
-0.05599404,2.3830626,g215_#5
-0.055994082,2.3830626,g215_#6
-0.05599397,2.3830628,g470_#1
-0.055993665,2.3830655,g470_#2
-0.05599397,2.3830636,g470_#3
-1.2660009,1.9870902,g503_#1
-0.055994082,2.3830657,g503_#2
0.25730678,0.123712994,g503_#3
-0.05599404,2.3830626,g503_#4
-0.05599409,2.383063,g503_#5
-0.055993665,2.3830655,g503_#6
-0.05599366,2.3830645,g530_#1
0.005304197,1.2130437,g530_#2
-0.055994127,2.3830626,g530_#3
-1.265108,1.9866146,g530_#4
-0.055993706,2.3830655,g530_#6
-0.05599397,2.3830628,g546_#1
-0.055994082,2.3830657,g546_#2
-0.055993967,2.3830647,g546_#3
-0.055993892,2.383062,g546_#4
-0.05599433,2.3830643,g546_#5
-0.0559946,2.3830683,g546_#6
-0.055993665,2.3830655,g563_#1
-0.055994064,2.3830645,g563_#2
-0.05599374,2.3830616,g563_#3
-0.05599408,2.3830612,g563_#4
-0.055993922,2.3830645,g563_#5
-0.05599403,2.3830628,g563_#6
-0.05599408,2.3830612,g570_#1
-0.055993684,2.3830628,g570_#2
0.25111583,0.1638802,g570_#3
-0.055994127,2.3830626,g570_#4
-0.055994127,2.3830626,g570_#5
-0.05599405,2.3830636,g570_#6
-0.055993922,2.3830645,g572_#1
-0.055993922,2.3830645,g572_#2
-0.055993665,2.3830655,g572_#3
-0.055993684,2.3830628,g572_#5
-0.055993892,2.3830645,g572_#6
-0.05599397,2.3830636,g572_#7
-0.055994038,2.383066,g583_#1
-0.05599366,2.3830645,g583_#2
-0.0559946,2.3830683,g583_#3
0.27160752,0.031940583,g583_#4
-0.05599457,2.383062,g583_#5
-0.05599397,2.3830628,g583_#6
-0.055994276,2.3830628,g595_#1
-0.05599374,2.3830616,g595_#2
-0.055993833,2.3830657,g595_#3
-0.055993706,2.3830655,g595_#4
-0.055993892,2.3830645,g595_#5
-0.055994634,2.3830683,g595_#6
-0.055993862,2.3830636,g596_#1
-0.055994235,2.3830626,g596_#2
-0.055993855,2.3830657,g596_#3
-0.05599433,2.3830643,g596_#4
-0.055993613,2.383064,g596_#5
-0.05599404,2.3830626,g596_#6
-0.055994883,2.3830662,g600_#1
-0.05599366,2.3830645,g600_#2
-0.055994168,2.3830636,g600_#3
-0.05599403,2.3830628,g600_#4
-0.055993684,2.3830628,g600_#5
-0.05599419,2.383061,g74_#1
-0.055994634,2.3830683,g74_#2
-0.055993684,2.3830628,g74_#3
-0.055994328,2.3830626,g74_#4
-0.05599409,2.383063,g74_#5
-0.77181935,3.367267,g74_#6
