X,Y,Name
-0.08766651853971195,0.08092153098036635,g101_#1
-0.08766651853971195,0.08092153098036635,g101_#2
0.05095622623425179,-0.09085348719808589,g101_#3
-0.08766651853971195,0.08092153098036635,g101_#4
-0.08766651853971195,0.08092153098036635,g101_#5
0.017859716480381198,0.04216607205912555,g101_#6
-0.08766651853971195,0.08092153098036635,g117_#1
-0.08766651853971195,0.08092153098036635,g117_#2
-0.08766651853971195,0.08092153098036635,g117_#3
-0.08766651853971195,0.08092153098036635,g117_#4
-0.08766651853971195,0.08092153098036635,g117_#5
0.3263630787231657,-0.04338464912055585,g117_#6
-0.08766651853971195,0.08092153098036635,g120_#1
-0.08766651853971195,0.08092153098036635,g120_#2
-0.08766651853971195,0.08092153098036635,g120_#3
-0.08766651853971195,0.08092153098036635,g120_#4
-0.08766651853971195,0.08092153098036635,g120_#5
0.7883910110641212,-0.5513538902095191,g128_#1
-0.08766651853971195,0.08092153098036635,g128_#2
-0.08766651853971195,0.08092153098036635,g128_#3
-0.08766651853971195,0.08092153098036635,g128_#4
-0.08766651853971195,0.08092153098036635,g128_#5
1.6964420507559157,-3.1016424747328437,g137_#1
-0.08766651853971195,0.08092153098036635,g137_#2
0.10477545485540245,-0.10849517872706316,g137_#3
-0.08766651853971195,0.08092153098036635,g137_#4
-0.08766651853971195,0.08092153098036635,g137_#5
-0.08766651853971195,0.08092153098036635,g13_#1
-0.08766651853971195,0.08092153098036635,g13_#2
-0.08766651853971195,0.08092153098036635,g13_#3
-0.08766651853971195,0.08092153098036635,g13_#4
-0.08766651853971195,0.08092153098036635,g13_#5
-0.08766651853971195,0.08092153098036635,g13_#6
-0.08766651853971195,0.08092153098036635,g150_#1
-0.08766651853971195,0.08092153098036635,g150_#2
0.5557644119882337,-0.7581041392361676,g150_#3
-0.08766651853971197,0.08092153098036635,g150_#4
-0.08766651853971197,0.08092153098036635,g150_#5
-0.08766651853971197,0.08092153098036635,g150_#6
-0.08766651853971197,0.08092153098036635,g161_#1
-0.08766651853971197,0.08092153098036635,g161_#2
-0.08766651853971197,0.08092153098036635,g161_#3
1.8360797291578168,-1.6530993304449915,g161_#4
-0.08766651853971197,0.08092153098036635,g161_#5
-0.08766651853971197,0.08092153098036635,g168_#1
1.4062745898465112,-0.8269373644555856,g168_#2
-0.08766651853971197,0.08092153098036635,g168_#3
-0.08766651853971197,0.08092153098036635,g168_#4
-0.08766651853971197,0.08092153098036635,g168_#5
-0.08766651853971197,0.08092153098036635,g168_#6
-0.08766651853971197,0.08092153098036635,g171_#1
-0.08766651853971197,0.08092153098036635,g171_#2
-0.08766651853971197,0.08092153098036635,g171_#3
-0.08766651853971197,0.08092153098036635,g171_#4
-0.08766651853971197,0.08092153098036635,g171_#5
-0.08766651853971197,0.08092153098036635,g171_#6
-0.08766651853971197,0.08092153098036635,g171_#7
0.4431704559256333,-0.3019833363485074,g172_#1
-0.08766651853971195,0.08092153098036634,g172_#2
-0.08766651853971195,0.08092153098036634,g172_#3
-0.08766651853971195,0.08092153098036634,g172_#4
-0.08766651853971195,0.08092153098036634,g173_#1
-0.08766651853971195,0.08092153098036634,g173_#2
-0.08766651853971195,0.08092153098036634,g173_#3
-0.08766651853971195,0.08092153098036634,g173_#4
-0.08766651853971195,0.08092153098036634,g173_#5
-0.08766651853971195,0.08092153098036634,g173_#6
-0.08766651853971195,0.08092153098036634,g175_#1
-0.08766651853971195,0.08092153098036634,g175_#2
-0.08766651853971195,0.08092153098036634,g175_#3
-0.08766651853971195,0.08092153098036634,g175_#4
-0.08766651853971195,0.08092153098036634,g185_#1
-0.08766651853971195,0.08092153098036634,g185_#2
-0.08766651853971195,0.08092153098036634,g185_#3
-0.08766651853971195,0.08092153098036634,g185_#4
-0.08766651853971195,0.08092153098036634,g185_#5
-0.08766651853971195,0.08092153098036634,g185_#6
-0.08766651853971195,0.08092153098036634,g215_#1
-0.08766651853971195,0.08092153098036634,g215_#2
0.021910905779129384,0.02908478969366982,g215_#3
1.0735436301796322,-1.1622706792869428,g215_#4
-0.08766651853971195,0.08092153098036635,g215_#5
-0.08766651853971195,0.08092153098036635,g215_#6
-0.08766651853971195,0.08092153098036635,g470_#1
-0.08766651853971195,0.08092153098036635,g470_#2
-0.08766651853971195,0.08092153098036635,g470_#3
0.24282016055892955,-0.10484855871002553,g503_#1
-0.08766651853971195,0.08092153098036635,g503_#2
0.7788961938640482,-0.3781345512946663,g503_#3
-0.08766651853971195,0.08092153098036635,g503_#4
-0.08766651853971195,0.08092153098036635,g503_#5
-0.08766651853971195,0.08092153098036635,g503_#6
-0.08766651853971195,0.08092153098036635,g530_#1
0.6310629063792342,-0.4349447802450321,g530_#2
-0.08766651853971195,0.08092153098036635,g530_#3
0.2258966099588562,-0.16772100553024324,g530_#4
-0.08766651853971195,0.08092153098036635,g530_#6
-0.08766651853971195,0.08092153098036635,g546_#1
-0.08766651853971195,0.08092153098036635,g546_#2
-0.08766651853971195,0.08092153098036635,g546_#3
-0.08766651853971195,0.08092153098036635,g546_#4
-0.08766651853971195,0.08092153098036635,g546_#5
-0.08766651853971195,0.08092153098036635,g546_#6
-0.08766651853971195,0.08092153098036635,g563_#1
-0.08766651853971195,0.08092153098036635,g563_#2
-0.08766651853971195,0.08092153098036635,g563_#3
-0.08766651853971195,0.08092153098036635,g563_#4
-0.08766651853971195,0.08092153098036635,g563_#5
-0.08766651853971195,0.08092153098036635,g563_#6
-0.08766651853971195,0.08092153098036635,g570_#1
-0.08766651853971195,0.08092153098036635,g570_#2
0.3993134943639348,-0.1721393554510006,g570_#3
-0.08766651853971195,0.08092153098036635,g570_#4
-0.08766651853971195,0.08092153098036635,g570_#5
-0.08766651853971195,0.08092153098036635,g570_#6
-0.08766651853971195,0.08092153098036635,g572_#1
-0.08766651853971195,0.08092153098036635,g572_#2
-0.08766651853971195,0.08092153098036635,g572_#3
-0.08766651853971195,0.08092153098036635,g572_#5
-0.08766651853971195,0.08092153098036635,g572_#6
-0.08766651853971195,0.08092153098036635,g572_#7
-0.08766651853971195,0.08092153098036635,g583_#1
-0.08766651853971195,0.08092153098036635,g583_#2
-0.08766651853971195,0.08092153098036635,g583_#3
0.9724598211267959,-0.8969801701699025,g583_#4
-0.08766651853971195,0.08092153098036635,g583_#5
-0.08766651853971195,0.08092153098036635,g583_#6
-0.08766651853971195,0.08092153098036635,g595_#1
-0.08766651853971195,0.08092153098036635,g595_#2
-0.08766651853971195,0.08092153098036635,g595_#3
-0.08766651853971195,0.08092153098036635,g595_#4
-0.08766651853971195,0.08092153098036635,g595_#5
-0.08766651853971195,0.08092153098036635,g595_#6
